MJD-2450000	SCFL	SCER
5743.3	15347.55	8.8732
5743.5	15340.13	8.8734
5743.5	15331.28	8.8736
5743.5	15324.12	8.8738
5743.5	15338.05	8.8735
5743.5	15329.56	8.8737
5743.5	15321.97	8.8739
5743.5	15338.03	8.8735
5743.5	15347.16	8.8732
5743.5	15336.13	8.8735
5743.5	15327.34	8.8737
5743.5	15321.55	8.8739
5743.5	15351.14	8.8731
5743.8	15318.00	8.8739
5743.8	15337.81	8.8734
5743.8	15315.73	8.8740
5743.8	15329.32	8.8736
5743.8	15344.14	8.8732
5743.8	15340.04	8.8734
5743.8	15338.33	8.8734
5743.8	15330.03	8.8736
5743.8	15341.65	8.8732
5743.8	15327.47	8.8736
5743.8	15340.60	8.8732
5743.8	15339.34	8.8732
5744.0	15326.49	8.8735
5744.0	15332.83	8.8733
5744.0	15337.82	8.8731
5744.0	15339.86	8.8730
5744.0	15334.63	8.8731
5744.0	15335.63	8.8731
5744.0	15331.75	8.8732
5744.0	15318.71	8.8735
5744.0	15327.16	8.8732
5744.0	15310.21	8.8736
5744.0	15329.80	8.8731
5744.0	15328.31	8.8731
5744.2	15320.40	8.8732
5744.2	15339.68	8.8727
5744.2	15315.99	8.8733
5744.2	15330.83	8.8729
5744.2	15329.98	8.8729
5744.2	15353.79	8.8722
5744.2	15320.65	8.8730
5744.2	15360.42	8.8720
5744.2	15330.40	8.8728
5744.2	15336.35	8.8726
5744.2	15346.49	8.8723
5744.2	15330.62	8.8727
5744.5	15324.91	8.8729
5744.5	15317.38	8.8730
5744.5	15336.51	8.8725
5744.5	15337.90	8.8725
5744.5	15330.71	8.8727
5744.5	15344.26	8.8723
5744.5	15325.69	8.8728
5744.5	15320.80	8.8729
5744.5	15305.83	8.8733
5744.5	15328.97	8.8727
5744.5	15319.46	8.8729
5744.5	15330.72	8.8726
5744.8	15333.50	8.8725
5744.8	15339.92	8.8723
5744.8	15329.49	8.8726
5744.8	15341.42	8.8723
5744.8	15329.98	8.8725
5744.8	15330.06	8.8725
5744.8	15334.67	8.8724
5744.8	15338.10	8.8723
5744.8	15327.92	8.8725
5744.8	15331.96	8.8724
5744.8	15342.95	8.8721
5744.8	15333.17	8.8723
5744.8	15331.04	8.8723
5745.0	15338.84	8.8721
5745.0	15341.35	8.8720
5745.0	15328.85	8.8722
5745.0	15322.40	8.8724
5745.0	15328.54	8.8722
5745.0	15341.05	8.8718
5745.0	15335.35	8.8719
5745.0	15327.28	8.8721
5745.0	15346.38	8.8716
5745.0	15339.32	8.8718
5745.0	15331.29	8.8719
5745.3	15352.37	8.8714
5745.3	15328.52	8.8719
5745.3	15348.30	8.8714
5745.3	15341.37	8.8715
5745.3	15335.83	8.8717
5745.3	15345.80	8.8714
5745.3	15330.13	8.8717
5745.3	15342.13	8.8714
5745.3	15319.64	8.8719
5745.3	15338.71	8.8714
5745.3	15348.60	8.8711
5745.3	15329.54	8.8716
5745.5	15332.06	8.8715
5745.5	15328.19	8.8715
5745.5	15338.95	8.8712
5745.5	15344.92	8.8710
5745.5	15334.05	8.8713
5745.5	15314.83	8.8717
5745.5	15344.72	8.8709
5745.5	15334.50	8.8712
5745.5	15318.69	8.8715
5745.5	15316.50	8.8716
5745.5	15329.41	8.8711
5745.8	15313.14	8.8715
5745.8	15345.85	8.8707
5745.8	15330.98	8.8710
5745.8	15328.77	8.8710
5745.8	15330.70	8.8709
5745.8	15315.45	8.8713
5745.8	15324.53	8.8711
5745.8	15326.83	8.8710
5745.8	15342.66	8.8706
5745.8	15312.51	8.8714
5745.8	15330.66	8.8710
5745.8	15323.32	8.8712
5745.8	15336.30	8.8708
5746.0	15328.55	8.8710
5746.0	15321.89	8.8712
5746.0	15315.59	8.8714
5746.0	15326.46	8.8711
5746.0	15327.07	8.8711
5746.0	15335.14	8.8709
5746.0	15325.88	8.8712
5746.0	15341.51	8.8708
5746.0	15328.01	8.8711
5746.0	15325.62	8.8712
5746.0	15327.56	8.8712
5746.2	15332.15	8.8711
5746.2	15319.84	8.8714
5746.2	15316.64	8.8715
5746.2	15332.90	8.8711
5746.2	15330.94	8.8711
5746.2	15325.42	8.8713
5746.2	15326.46	8.8713
5746.2	15328.33	8.8713
5746.2	15337.69	8.8711
5746.2	15338.82	8.8711
5746.2	15345.48	8.8709
5746.2	15332.81	8.8712
5746.5	15313.94	8.8718
5746.5	15332.47	8.8713
5746.5	15337.21	8.8712
5746.5	15338.89	8.8712
5746.5	15332.57	8.8714
5746.5	15348.38	8.8710
5746.5	15341.17	8.8712
5746.5	15346.35	8.8711
5746.5	15339.83	8.8713
5746.5	15348.04	8.8711
5746.5	15332.57	8.8715
5746.5	15337.61	8.8714
5746.7	15335.36	8.8715
5746.7	15341.31	8.8713
5746.7	15340.48	8.8714
5746.7	15345.17	8.8713
5746.7	15345.81	8.8713
5746.7	15357.11	8.8710
5746.7	15346.08	8.8713
5746.7	15339.04	8.8715
5746.7	15342.32	8.8715
5746.7	15337.13	8.8717
5746.7	15356.53	8.8712
5746.7	15343.32	8.8716
5747.0	15359.36	8.8712
5747.0	15330.40	8.8720
5747.0	15343.62	8.8717
5747.0	15359.76	8.8713
5747.0	15346.43	8.8716
5747.0	15356.96	8.8714
5747.0	15349.16	8.8716
5747.0	15352.31	8.8716
5747.0	15342.71	8.8719
5747.0	15344.65	8.8719
5747.0	15354.63	8.8716
5747.0	15337.39	8.8721
5747.0	15350.81	8.8718
5747.3	15339.41	8.8721
5747.3	15349.35	8.8719
5747.3	15365.04	8.8715
5747.3	15356.67	8.8718
5747.3	15362.57	8.8716
5747.3	15368.18	8.8714
5747.3	15347.12	8.8720
5747.3	15341.75	8.8721
5747.3	15360.59	8.8716
5747.3	15342.43	8.8720
5747.3	15353.94	8.8717
5747.3	15343.47	8.8720
5747.5	15370.44	8.8713
5747.5	15340.28	8.8720
5747.5	15333.45	8.8722
5747.5	15346.33	8.8719
5747.5	15352.25	8.8717
5747.5	15367.88	8.8713
5747.5	15353.95	8.8716
5747.5	15342.35	8.8719
5747.5	15362.77	8.8714
5747.5	15329.63	8.8722
5747.5	15350.51	8.8716
5747.5	15353.38	8.8716
5747.7	15337.50	8.8719
5747.7	15329.68	8.8721
5747.7	15334.88	8.8720
5747.7	15342.04	8.8718
5747.7	15340.90	8.8718
5747.7	15344.55	8.8717
5747.7	15352.45	8.8715
5747.7	15339.46	8.8719
5747.7	15350.94	8.8716
5747.7	15377.32	8.8709
5747.7	15346.20	8.8717
5748.0	15340.72	8.8719
5748.0	15359.87	8.8714
5748.0	15360.21	8.8714
5748.0	15350.29	8.8716
5748.0	15352.74	8.8716
5748.0	15347.45	8.8717
5748.0	15362.61	8.8713
5748.0	15361.18	8.8714
5748.0	15346.53	8.8718
5748.0	15341.76	8.8719
5748.0	15364.27	8.8713
5748.0	15362.69	8.8714
5748.3	15363.62	8.8713
5748.3	15356.21	8.8715
5748.3	15372.44	8.8711
5748.3	15365.42	8.8713
5748.3	15349.40	8.8718
5748.3	15361.07	8.8715
5748.3	15364.38	8.8715
5748.3	15369.04	8.8714
5748.3	15356.07	8.8718
5748.3	15392.96	8.8708
5748.3	15368.75	8.8715
5748.3	15364.98	8.8716
5748.5	15356.13	8.8719
5748.5	15367.62	8.8716
5748.5	15387.66	8.8711
5748.5	15365.08	8.8718
5748.5	15361.58	8.8719
5748.5	15354.63	8.8721
5748.5	15365.98	8.8718
5748.5	15372.38	8.8717
5748.5	15363.27	8.8720
5748.5	15342.30	8.8725
5748.5	15364.02	8.8720
5748.7	15371.77	8.8719
5748.7	15366.17	8.8721
5748.7	15372.45	8.8719
5748.7	15377.47	8.8718
5748.7	15389.93	8.8715
5748.7	15390.46	8.8715
5748.7	15366.76	8.8721
5748.7	15389.74	8.8715
5748.7	15385.37	8.8716
5748.7	15384.43	8.8716
5748.7	15376.33	8.8718
5749.0	15384.81	8.8715
5749.0	15386.15	8.8715
5749.0	15391.19	8.8714
5749.0	15376.35	8.8717
5749.0	15389.60	8.8714
5749.0	15364.57	8.8720
5749.0	15370.54	8.8718
5749.0	15392.66	8.8713
5749.0	15390.91	8.8713
5749.0	15403.21	8.8710
5749.0	15393.94	8.8712
5749.0	15382.46	8.8715
5749.2	15391.40	8.8712
5749.2	15402.69	8.8710
5749.2	15386.02	8.8715
5749.2	15400.27	8.8712
5749.2	15396.42	8.8714
5749.2	15409.17	8.8712
5749.2	15388.32	8.8718
5749.2	15431.83	8.8708
5749.2	15420.37	8.8712
5749.2	15410.35	8.8715
5749.2	15426.75	8.8712
5749.2	15412.74	8.8717
5749.5	15420.85	8.8716
5749.5	15416.52	8.8718
5749.5	15431.87	8.8715
5749.5	15402.64	8.8723
5749.5	15420.65	8.8719
5749.5	15417.10	8.8721
5749.5	15415.67	8.8723
5749.5	15421.88	8.8722
5749.5	15422.46	8.8723
5749.5	15423.08	8.8724
5749.5	15417.52	8.8726
5749.5	15437.35	8.8722
5749.8	15433.94	8.8724
5749.8	15442.04	8.8723
5749.8	15435.03	8.8726
5749.8	15457.36	8.8722
5749.8	15449.75	8.8725
5749.8	15465.35	8.8723
5749.8	15456.13	8.8727
5749.8	15461.74	8.8727
5749.8	15447.96	8.8732
5749.8	15449.22	8.8733
5749.8	15449.11	8.8735
5749.8	15464.56	8.8733
5750.0	15463.18	8.8735
5750.0	15476.44	8.8733
5750.0	15476.08	8.8735
5750.0	15478.69	8.8735
5750.0	15480.33	8.8737
5750.0	15475.03	8.8739
5750.0	15482.65	8.8739
5750.0	15497.68	8.8737
5750.0	15479.23	8.8743
5750.0	15482.74	8.8744
5750.0	15488.08	8.8744
5750.0	15487.18	8.8746
5750.0	15486.55	8.8748
5750.2	15486.25	8.8749
5750.2	15506.28	8.8745
5750.2	15508.04	8.8745
5750.2	15506.78	8.8745
5750.2	15489.52	8.8750
5750.2	15492.79	8.8750
5750.2	15507.36	8.8747
5750.2	15496.91	8.8750
5750.2	15517.63	8.8745
5750.2	15531.35	8.8742
5750.5	15503.77	8.8750
5750.5	15531.63	8.8744
5750.5	15535.23	8.8743
5750.5	15534.84	8.8744
5750.5	15519.21	8.8748
5750.5	15536.30	8.8744
5750.5	15543.09	8.8743
5750.5	15532.75	8.8746
5750.5	15542.96	8.8744
5750.5	15540.40	8.8745
5750.5	15550.75	8.8743
5750.5	15556.95	8.8742
5750.8	15545.92	8.8745
5750.8	15542.14	8.8746
5750.8	15544.12	8.8747
5750.8	15554.24	8.8745
5750.8	15576.36	8.8740
5750.8	15551.12	8.8747
5750.8	15570.12	8.8743
5750.8	15545.38	8.8750
5750.8	15584.53	8.8741
5750.8	15578.07	8.8743
5750.8	15556.91	8.8749
5751.0	15575.04	8.8746
5751.0	15567.32	8.8749
5751.0	15603.81	8.8740
5751.0	15583.93	8.8746
5751.0	15596.36	8.8744
5751.0	15559.67	8.8753
5751.0	15569.36	8.8752
5751.0	15598.71	8.8745
5751.0	15582.68	8.8750
5751.0	15580.25	8.8751
5751.0	15583.74	8.8751
5751.0	15569.78	8.8755
5751.3	15597.26	8.8750
5751.3	15599.78	8.8750
5751.3	15587.23	8.8754
5751.3	15607.30	8.8750
5751.3	15589.69	8.8755
5751.3	15582.48	8.8757
5751.3	15598.47	8.8754
5751.3	15613.20	8.8751
5751.3	15598.69	8.8756
5751.3	15595.73	8.8757
5751.3	15600.69	8.8757
5751.5	15613.29	8.8755
5751.5	15609.19	8.8757
5751.5	15598.68	8.8760
5751.5	15596.75	8.8761
5751.5	15594.54	8.8763
5751.5	15599.98	8.8762
5751.5	15613.20	8.8760
5751.5	15599.80	8.8764
5751.5	15605.03	8.8763
5751.5	15596.75	8.8766
5751.5	15617.45	8.8762
5751.5	15616.33	8.8763
5751.7	15609.27	8.8765
5751.7	15614.53	8.8763
5751.7	15619.22	8.8762
5751.7	15620.89	8.8762
5751.7	15600.73	8.8767
5751.7	15616.24	8.8763
5751.7	15630.61	8.8759
5751.7	15627.92	8.8760
5751.7	15633.67	8.8759
5751.7	15627.74	8.8760
5751.7	15610.30	8.8765
5751.7	15625.85	8.8761
5752.0	15649.62	8.8755
5752.0	15630.66	8.8760
5752.0	15641.91	8.8757
5752.0	15646.85	8.8756
5752.0	15639.53	8.8758
5752.0	15629.27	8.8760
5752.0	15640.75	8.8757
5752.0	15639.42	8.8758
5752.0	15655.32	8.8754
5752.0	15636.80	8.8758
5752.0	15626.76	8.8761
5752.0	15655.76	8.8754
5752.2	15640.42	8.8757
5752.2	15627.73	8.8760
5752.2	15652.46	8.8754
5752.2	15647.77	8.8755
5752.2	15641.67	8.8756
5752.2	15657.58	8.8752
5752.2	15649.87	8.8754
5752.2	15632.88	8.8758
5752.2	15649.43	8.8754
5752.2	15647.30	8.8754
5752.2	15622.57	8.8760
5752.2	15661.08	8.8751
5752.2	15637.36	8.8756
5752.5	15635.42	8.8757
5752.5	15626.27	8.8759
5752.5	15625.26	8.8759
5752.5	15640.15	8.8755
5752.5	15632.85	8.8756
5752.5	15663.81	8.8749
5752.5	15647.63	8.8752
5752.5	15649.45	8.8752
5752.5	15638.12	8.8754
5752.5	15629.43	8.8756
5752.5	15632.95	8.8755
5752.7	15638.82	8.8753
5752.7	15644.54	8.8751
5752.7	15635.44	8.8752
5752.7	15626.58	8.8754
5752.7	15649.47	8.8748
5752.7	15613.69	8.8755
5752.7	15631.20	8.8750
5752.7	15632.90	8.8749
5752.7	15632.82	8.8748
5752.7	15626.21	8.8749
5752.7	15625.94	8.8749
5753.0	15643.00	8.8743
5753.0	15634.04	8.8745
5753.0	15643.51	8.8742
5753.0	15613.60	8.8749
5753.0	15628.19	8.8744
5753.0	15637.95	8.8741
5753.0	15627.26	8.8743
5753.0	15600.65	8.8749
5753.0	15608.13	8.8747
5753.0	15622.03	8.8743
5753.0	15620.38	8.8743
5753.3	15622.90	8.8743
5753.3	15617.95	8.8744
5753.3	15634.43	8.8740
5753.3	15629.59	8.8741
5753.3	15615.87	8.8745
5753.3	15621.29	8.8744
5753.3	15628.29	8.8742
5753.3	15633.98	8.8741
5753.3	15616.10	8.8746
5753.3	15625.83	8.8743
5753.3	15611.21	8.8747
5753.3	15630.28	8.8742
5753.3	15626.07	8.8744
5753.5	15602.62	8.8750
5753.5	15620.47	8.8745
5753.5	15616.34	8.8747
5753.5	15629.73	8.8743
5753.5	15621.39	8.8746
5753.5	15619.61	8.8746
5753.5	15625.35	8.8745
5753.5	15621.98	8.8746
5753.5	15599.96	8.8751
5753.5	15608.97	8.8749
5753.5	15616.02	8.8748
5753.5	15611.63	8.8749
5753.8	15641.25	8.8742
5753.8	15624.76	8.8747
5753.8	15620.55	8.8748
5753.8	15639.66	8.8743
5753.8	15624.14	8.8748
5753.8	15636.12	8.8745
5753.8	15635.20	8.8745
5753.8	15635.49	8.8745
5753.8	15634.82	8.8746
5753.8	15636.84	8.8746
5753.8	15648.66	8.8743
5754.0	15618.07	8.8751
5754.0	15630.36	8.8748
5754.0	15641.63	8.8746
5754.0	15664.57	8.8740
5754.0	15660.74	8.8742
5754.0	15630.88	8.8749
5754.0	15648.79	8.8745
5754.0	15644.63	8.8746
5754.0	15632.48	8.8750
5754.0	15664.65	8.8742
5754.2	15627.41	8.8751
5754.2	15637.98	8.8749
5754.2	15628.84	8.8751
5754.2	15647.76	8.8747
5754.2	15646.75	8.8748
5754.2	15649.78	8.8747
5754.2	15657.71	8.8745
5754.2	15640.28	8.8750
5754.2	15633.87	8.8752
5754.2	15648.90	8.8748
5754.2	15639.05	8.8751
5754.2	15628.74	8.8754
5754.2	15642.36	8.8751
5754.5	15659.06	8.8747
5754.5	15652.63	8.8749
5754.5	15657.76	8.8748
5754.5	15663.88	8.8746
5754.5	15660.19	8.8748
5754.5	15657.99	8.8748
5754.5	15664.67	8.8747
5754.5	15671.19	8.8746
5754.5	15642.11	8.8753
5754.5	15678.09	8.8745
5754.5	15660.40	8.8751
5754.5	15647.34	8.8755
5754.7	15661.48	8.8753
5754.7	15674.56	8.8751
5754.7	15688.56	8.8749
5754.7	15689.32	8.8750
5754.7	15690.59	8.8750
5754.7	15669.17	8.8757
5754.7	15683.40	8.8754
5754.7	15684.61	8.8755
5754.7	15675.47	8.8759
5754.7	15682.98	8.8758
5754.7	15715.42	8.8751
5754.7	15699.60	8.8756
5755.0	15700.19	8.8757
5755.0	15693.92	8.8760
5755.0	15713.45	8.8756
5755.0	15701.44	8.8760
5755.0	15705.22	8.8760
5755.0	15710.19	8.8760
5755.0	15698.58	8.8764
5755.0	15719.91	8.8760
5755.0	15736.25	8.8757
5755.0	15731.82	8.8759
5755.0	15721.34	8.8761
5755.0	15752.09	8.8754
5755.2	15721.55	8.8761
5755.2	15736.41	8.8758
5755.2	15745.86	8.8756
5755.2	15712.26	8.8764
5755.2	15741.14	8.8757
5755.2	15716.57	8.8763
5755.2	15716.17	8.8763
5755.2	15738.81	8.8758
5755.2	15746.24	8.8756
5755.2	15718.58	8.8763
5755.2	15742.14	8.8757
5755.2	15732.51	8.8760
5755.5	15753.66	8.8755
5755.5	15741.43	8.8758
5755.5	15738.00	8.8759
5755.5	15717.58	8.8764
5755.5	15737.14	8.8759
5755.5	15733.93	8.8760
5755.5	15729.22	8.8761
5755.5	15723.56	8.8762
5755.5	15755.85	8.8755
5755.5	15751.32	8.8756
5755.5	15763.13	8.8754
5755.5	15775.89	8.8751
5755.5	15745.30	8.8759
5755.8	15777.36	8.8752
5755.8	15744.92	8.8760
5755.8	15756.33	8.8758
5755.8	15764.03	8.8757
5755.8	15762.30	8.8758
5755.8	15758.19	8.8759
5755.8	15753.02	8.8761
5755.8	15746.25	8.8763
5755.8	15757.97	8.8761
5755.8	15781.41	8.8755
5755.8	15773.90	8.8758
5755.8	15775.54	8.8758
5756.0	15777.62	8.8758
5756.0	15758.25	8.8763
5756.0	15764.45	8.8762
5756.0	15785.71	8.8757
5756.0	15776.43	8.8760
5756.0	15773.86	8.8761
5756.0	15778.36	8.8760
5756.0	15765.31	8.8764
5756.0	15767.28	8.8764
5756.0	15774.27	8.8762
5756.0	15808.42	8.8754
5756.0	15798.03	8.8757
5756.2	15794.20	8.8758
5756.2	15783.35	8.8760
5756.2	15806.34	8.8755
5756.2	15795.26	8.8757
5756.2	15795.46	8.8758
5756.2	15815.97	8.8753
5756.2	15780.85	8.8761
5756.2	15792.07	8.8759
5756.2	15796.83	8.8757
5756.2	15780.26	8.8762
5756.2	15779.21	8.8762
5756.2	15789.11	8.8760
5756.5	15798.05	8.8757
5756.5	15781.45	8.8762
5756.5	15803.14	8.8756
5756.5	15795.82	8.8758
5756.5	15803.29	8.8757
5756.5	15807.45	8.8756
5756.5	15807.16	8.8756
5756.5	15801.51	8.8757
5756.5	15817.31	8.8754
5756.5	15817.07	8.8755
5756.5	15801.84	8.8759
5756.5	15831.80	8.8752
5756.5	15809.41	8.8758
5756.7	15815.03	8.8757
5756.7	15829.62	8.8754
5756.7	15839.93	8.8752
5756.7	15815.04	8.8759
5756.7	15822.80	8.8758
5756.7	15836.18	8.8755
5756.7	15811.21	8.8761
5756.7	15832.54	8.8757
5756.7	15827.49	8.8759
5756.7	15811.54	8.8764
5757.0	15835.80	8.8759
5757.0	15824.00	8.8762
5757.0	15845.36	8.8758
5757.0	15839.44	8.8760
5757.0	15797.31	8.8770
5757.0	15811.80	8.8767
5757.0	15808.93	8.8769
5757.0	15824.94	8.8765
5757.0	15825.83	8.8764
5757.0	15819.41	8.8766
5757.0	15816.19	8.8766
5757.0	15809.37	8.8768
5757.3	15816.83	8.8766
5757.3	15828.80	8.8763
5757.3	15826.92	8.8763
5757.3	15829.77	8.8762
5757.3	15830.34	8.8762
5757.3	15810.11	8.8766
5757.3	15804.37	8.8768
5757.3	15821.85	8.8763
5757.3	15821.63	8.8763
5757.3	15795.17	8.8769
5757.3	15795.19	8.8769
5757.5	15797.49	8.8768
5757.5	15777.94	8.8773
5757.5	15810.42	8.8765
5757.5	15768.70	8.8775
5757.5	15787.19	8.8770
5757.5	15805.62	8.8766
5757.5	15815.38	8.8763
5757.5	15774.27	8.8772
5757.5	15772.46	8.8771
5757.5	15792.78	8.8766
5757.5	15787.94	8.8766
5757.5	15796.12	8.8763
5757.5	15797.42	8.8762
5757.7	15776.89	8.8766
5757.7	15776.38	8.8765
5757.7	15781.05	8.8763
5757.7	15769.58	8.8765
5757.7	15778.34	8.8761
5757.7	15766.29	8.8763
5757.7	15755.95	8.8765
5757.7	15768.83	8.8761
5757.7	15763.66	8.8761
5757.7	15753.13	8.8763
5757.7	15750.62	8.8762
5757.7	15766.69	8.8758
5758.0	15761.36	8.8758
5758.0	15772.46	8.8754
5758.0	15754.96	8.8758
5758.0	15752.04	8.8757
5758.0	15745.25	8.8758
5758.0	15750.69	8.8756
5758.0	15752.59	8.8754
5758.0	15745.27	8.8754
5758.0	15756.00	8.8750
5758.0	15749.51	8.8750
5758.0	15737.27	8.8751
5758.0	15738.15	8.8750
5758.3	15727.30	8.8751
5758.3	15723.09	8.8750
5758.3	15726.58	8.8748
5758.3	15706.99	8.8751
5758.3	15720.02	8.8746
5758.3	15737.02	8.8741
5758.3	15742.73	8.8738
5758.3	15712.65	8.8744
5758.3	15721.95	8.8740
5758.3	15711.84	8.8741
5758.3	15723.76	8.8736
5758.3	15702.11	8.8740
5758.5	15699.66	8.8739
5758.5	15699.44	8.8738
5758.5	15711.19	8.8733
5758.5	15707.83	8.8733
5758.5	15704.03	8.8732
5758.5	15698.05	8.8732
5758.5	15696.84	8.8732
5758.5	15711.70	8.8729
5758.5	15706.37	8.8730
5758.5	15699.95	8.8732
5758.5	15688.06	8.8735
5758.5	15705.07	8.8731
5758.5	15681.75	8.8737
5758.7	15694.58	8.8734
5758.7	15657.45	8.8743
5758.7	15694.30	8.8734
5758.7	15661.41	8.8742
5758.7	15696.38	8.8734
5758.7	15678.18	8.8738
5758.7	15671.04	8.8740
5758.7	15672.14	8.8740
5758.7	15671.19	8.8741
5758.7	15658.05	8.8744
5758.7	15677.23	8.8739
5758.7	15669.68	8.8741
5759.0	15693.25	8.8736
5759.0	15665.80	8.8743
5759.0	15672.46	8.8741
5759.0	15665.09	8.8743
5759.0	15660.76	8.8744
5759.0	15684.29	8.8739
5759.0	15665.48	8.8743
5759.0	15666.08	8.8743
5759.0	15680.96	8.8740
5759.0	15698.39	8.8736
5759.0	15674.05	8.8742
5759.0	15670.76	8.8743
5759.2	15670.82	8.8743
5759.2	15678.48	8.8742
5759.2	15681.76	8.8741
5759.2	15680.55	8.8741
5759.2	15681.05	8.8742
5759.2	15682.58	8.8741
5759.2	15675.77	8.8743
5759.2	15659.87	8.8747
5759.2	15673.22	8.8744
5759.2	15673.71	8.8745
5759.2	15680.03	8.8743
5759.5	15663.34	8.8747
5759.5	15685.52	8.8742
5759.5	15677.58	8.8744
5759.5	15706.07	8.8738
5759.5	15686.09	8.8743
5759.5	15679.28	8.8744
5759.5	15689.42	8.8742
5759.5	15681.97	8.8744
5759.5	15694.21	8.8741
5759.5	15678.11	8.8745
5759.5	15667.48	8.8747
5759.5	15678.58	8.8744
5759.8	15685.62	8.8743
5759.8	15650.89	8.8751
5759.8	15683.03	8.8743
5759.8	15691.38	8.8741
5759.8	15700.73	8.8739
5759.8	15654.54	8.8750
5759.8	15675.34	8.8745
5759.8	15660.14	8.8749
5759.8	15680.51	8.8744
5759.8	15670.39	8.8746
5759.8	15661.70	8.8748
5759.8	15697.62	8.8740
5760.0	15683.09	8.8743
5760.0	15691.91	8.8741
5760.0	15677.05	8.8745
5760.0	15679.00	8.8744
5760.0	15672.68	8.8745
5760.0	15667.53	8.8745
5760.0	15650.64	8.8749
5760.0	15667.86	8.8744
5760.0	15662.47	8.8744
5760.0	15665.85	8.8742
5760.0	15672.03	8.8740
5760.2	15642.41	8.8746
5760.2	15655.89	8.8741
5760.2	15679.94	8.8735
5760.2	15675.73	8.8735
5760.2	15647.21	8.8741
5760.2	15664.99	8.8736
5760.2	15658.22	8.8737
5760.2	15654.04	8.8737
5760.2	15650.23	8.8737
5760.2	15660.19	8.8734
5760.2	15641.92	8.8737
5760.2	15646.76	8.8735
5760.5	15652.97	8.8733
5760.5	15658.00	8.8731
5760.5	15658.87	8.8730
5760.5	15659.89	8.8729
5760.5	15651.57	8.8731
5760.5	15656.87	8.8729
5760.5	15642.47	8.8733
5760.5	15677.00	8.8724
5760.5	15663.14	8.8728
5760.5	15645.39	8.8732
5760.5	15640.38	8.8733
5760.5	15639.19	8.8734
5760.7	15643.56	8.8732
5760.7	15639.64	8.8733
5760.7	15634.07	8.8735
5760.7	15652.33	8.8730
5760.7	15639.92	8.8733
5760.7	15646.24	8.8732
5760.7	15625.30	8.8737
5760.7	15647.57	8.8731
5760.7	15641.55	8.8733
5760.7	15646.76	8.8731
5760.7	15631.97	8.8735
5760.7	15641.83	8.8732
5760.7	15616.44	8.8739
5761.0	15630.22	8.8735
5761.0	15640.82	8.8733
5761.0	15640.79	8.8733
5761.0	15622.69	8.8737
5761.0	15639.94	8.8732
5761.0	15639.57	8.8732
5761.0	15646.80	8.8729
5761.0	15630.94	8.8733
5761.0	15640.84	8.8730
5761.0	15627.09	8.8733
5761.0	15644.08	8.8728
5761.0	15630.50	8.8731
5761.2	15632.34	8.8730
5761.2	15640.99	8.8728
5761.2	15639.86	8.8728
5761.2	15646.33	8.8726
5761.2	15643.96	8.8726
5761.2	15631.88	8.8728
5761.2	15613.49	8.8732
5761.2	15641.45	8.8725
5761.2	15651.05	8.8722
5761.2	15616.30	8.8730
5761.2	15630.93	8.8726
5761.5	15632.85	8.8725
5761.5	15642.23	8.8722
5761.5	15637.66	8.8723
5761.5	15637.80	8.8723
5761.5	15630.78	8.8726
5761.5	15630.12	8.8727
5761.5	15641.69	8.8724
5761.5	15635.29	8.8727
5761.5	15642.62	8.8725
5761.5	15642.77	8.8726
5761.5	15625.54	8.8731
5761.5	15618.70	8.8733
5761.7	15627.70	8.8732
5761.7	15628.47	8.8732
5761.7	15638.14	8.8730
5761.7	15623.06	8.8735
5761.7	15645.52	8.8730
5761.7	15639.46	8.8732
5761.7	15624.29	8.8736
5761.7	15630.44	8.8735
5761.7	15643.64	8.8733
5761.7	15652.34	8.8731
5761.7	15642.83	8.8734
5761.7	15635.62	8.8736
5761.7	15654.30	8.8732
5762.0	15642.01	8.8736
5762.0	15662.11	8.8732
5762.0	15640.52	8.8737
5762.0	15633.61	8.8738
5762.0	15647.88	8.8735
5762.0	15660.91	8.8731
5762.0	15648.40	8.8734
5762.0	15633.03	8.8737
5762.0	15646.56	8.8734
5762.0	15659.74	8.8730
5762.0	15646.73	8.8733
5762.0	15653.88	8.8731
5762.2	15654.45	8.8731
5762.2	15672.27	8.8726
5762.2	15639.55	8.8734
5762.2	15650.72	8.8731
5762.2	15651.45	8.8731
5762.2	15657.83	8.8729
5762.2	15640.63	8.8733
5762.2	15654.09	8.8729
5762.2	15648.42	8.8730
5762.2	15660.53	8.8727
5762.2	15650.67	8.8729
5762.2	15653.05	8.8729
5762.5	15669.53	8.8724
5762.5	15648.42	8.8729
5762.5	15653.70	8.8728
5762.5	15662.39	8.8726
5762.5	15673.61	8.8723
5762.5	15667.97	8.8724
5762.5	15664.61	8.8725
5762.5	15683.56	8.8720
5762.5	15653.84	8.8728
5762.5	15666.53	8.8724
5762.5	15665.66	8.8725
5762.5	15650.42	8.8728
5762.7	15642.93	8.8730
5762.7	15672.79	8.8723
5762.7	15658.65	8.8726
5762.7	15656.27	8.8727
5762.7	15669.57	8.8724
5762.7	15660.54	8.8726
5762.7	15690.76	8.8718
5762.7	15688.37	8.8719
5762.7	15689.99	8.8718
5762.7	15664.06	8.8725
5763.0	15659.29	8.8726
5763.0	15661.99	8.8725
5763.0	15654.42	8.8728
5763.0	15660.94	8.8726
5763.0	15650.33	8.8730
5763.0	15687.39	8.8721
